티커,종가,시가총액,거래량,거래대금,상장주식수,날짜
025900,35050,503204297800,23645,816079850,14356756,20170630
161000,15700,503028000000,114550,1797136050,32040000,20170630
053800,50200,502695521000,108920,5458322300,10013855,20170630
004690,123500,500795587500,5383,658198500,4055025,20170630
039840,33000,500656299000,51897,1720114800,15171403,20170630
023890,54400,497760000000,91,4932100,9150000,20170630
126560,4395,496092639420,101539,442474965,112876596,20170630
034120,27050,493732343100,32050,869956100,18252582,20170630
051500,41550,493264398300,25879,1066905350,11871586,20170630
030190,8110,492397190200,121772,984177420,60714820,20170630
031430,68500,489090000000,22866,1564150000,7140000,20170630
122900,13600,488829424000,72296,968223300,35943340,20170630
036580,13300,488481641900,120648,1596318400,36727943,20170630
078160,61800,485650417800,26944,1664533500,7858421,20170630
104830,76800,479677440000,12070,921347900,6245800,20170630
097230,4500,477236286000,953707,4277895485,106052508,20170630
112610,27550,476221448250,30972,843067700,17285715,20170630
241590,17650,475305304350,51950,905036250,26929479,20170630
089600,54000,472753314000,27971,1502303300,8754691,20170630
015750,7710,462600000000,71209,545579360,60000000,20170630
005720,9080,461991943600,28641,259100980,50880170,20170630
032190,12000,459600000000,54193,649632200,38300000,20170630
078020,11350,459461506500,906,10292900,40481190,20170630
005500,33000,458700000000,16314,539739050,13900000,20170630
009290,8750,458682446250,109174,958077770,52420851,20170630
213500,19250,458161088000,48462,931179300,23800576,20170630
013120,5020,455856662000,250697,1253300155,90808100,20170630
025770,11700,454109093100,67452,782394450,38812743,20170630
00088K,20100,451687200000,84556,1683875000,22472000,20170630
023410,6020,445480000000,268064,1618982580,74000000,20170630
036420,3900,444869029800,860711,3314616885,114068982,20170630
017940,64800,444528000000,3599,233409000,6860000,20170630
003850,50200,443768000000,46914,2343558600,8840000,20170630
086520,20100,441385749000,485557,9698870200,21959490,20170630
002320,36800,440667340800,51665,1878486250,11974656,20170630
038540,9350,437504040600,118460,1113510550,46791876,20170630
077970,19000,437169176000,108155,2098366700,23008904,20170630
078520,25800,435782175600,44548,1156137850,16890782,20170630
222040,20950,432156600000,591977,12126627169,20628000,20170630
015350,39200,431200000000,2316,90417650,11000000,20170630
002990,12000,430194324000,987576,11565887150,35849527,20170630
014830,48250,428934924750,8511,413137200,8889843,20170630
000050,15600,427678212000,18493,287542150,27415270,20170630
005810,54400,426233084800,23304,1264292800,7835167,20170630
011810,2385,426018974580,0,0,178624308,20170630
033660,7390,425264127100,99123,734315860,57545890,20170630
007700,27600,425040000000,35214,985049550,15400000,20170630
068240,17450,423985127900,166908,2908134950,24297142,20170630
104700,45900,422739000000,26246,1195546150,9210000,20170630
017390,84100,420500000000,268,22549500,5000000,20170630
038500,3900,418692974700,23572,91757125,107357173,20170630
101060,2990,418289608100,96324,284621005,139896190,20170630
084370,18200,417071964400,113039,2043981350,22916042,20170630
016450,10400,416000000000,24447,255081000,40000000,20170630
030610,11550,415800000000,212517,2445730900,36000000,20170630
115450,18000,415357776000,102279,1813523850,23075432,20170630
043150,27950,415176455200,98629,2752883350,14854256,20170630
067080,22700,413706909800,45723,1032422600,18224974,20170630
063080,62300,410880461600,72824,4514062000,6595192,20170630
079430,23800,410827270000,50073,1189971850,17261650,20170630
200230,7070,410744163900,1963157,13889239770,58096770,20170630
249420,20900,410252202800,56457,1180422150,19629292,20170630
008490,35400,409546600200,22660,798711350,11569113,20170630
084690,11250,407391052500,69642,773692050,36212538,20170630
200880,15000,405426555000,24337,363314800,27028437,20170630
078150,5130,404509103010,889644,4572909560,78851677,20170630
000400,2995,402168600000,280059,834351895,134280000,20170630
007160,80400,402000000000,11443,911110100,5000000,20170630
007810,17000,401552767000,175718,2944104250,23620751,20170630
031980,19750,401549179000,377586,7313146850,20331604,20170630
016250,142800,399840000000,3915,558353500,2800000,20170630
002795,62000,399513740000,54531,3384540800,6443770,20170630
080160,31650,398790000000,75682,2344429300,12600000,20170630
037710,249000,398400000000,351,87629500,1600000,20170630
003800,179000,397022000000,109,19168300,2218000,20170630
100130,6920,395429560000,399523,2760369680,57143000,20170630
025620,6380,395046671580,457424,2911027130,61919541,20170630
031390,33750,394737941250,81458,2709927950,11695939,20170630
030520,17050,393551697550,59911,1014654250,23082211,20170630
083790,15150,392433646650,73100,1099272450,25903211,20170630
001200,4040,391340328720,1016841,4048339525,96866418,20170630
004130,18850,387850305050,149243,2770675800,20575613,20170630
024660,4340,386942204600,1463168,6450788140,89157190,20170630
084110,38950,386060909750,81314,3196999400,9911705,20170630
001500,13150,385783009650,49995,656523900,29337111,20170630
033240,21550,385745000000,197148,4195575500,17900000,20170630
182400,33550,384870234100,42728,1444604850,11471542,20170630
001630,76500,383254366500,19035,1443958300,5009861,20170630
123100,33900,383200176000,286710,9804901600,11303840,20170630
206640,16450,383059174400,127385,2090612550,23286272,20170630
082270,12500,382368650000,143835,1747769050,30589492,20170630
011930,2210,382316105730,1566595,3477308320,172993713,20170630
003230,50700,381923860500,32288,1621076800,7533015,20170630
086980,6100,381860000000,362004,2199507510,62600000,20170630
119610,35400,381470400000,13485,475800850,10776000,20170630
152330,19000,380000000000,152541,2910312700,20000000,20170630
004380,18050,379050000000,79472,1415670200,21000000,20170630
099190,27500,377653595000,47472,1304085800,13732858,20170630
033290,4145,377195969930,144156,590951705,91000234,20170630
004710,17000,375867926000,219910,3728594300,22109878,20170630
003120,141000,375060000000,1216,171784000,2660000,20170630
241710,70100,374334000000,27370,1956690800,5340000,20170630
041830,27250,372883059500,232138,6339677300,13683782,20170630
016800,32350,372025000000,1340,43162800,11500000,20170630
215000,59200,371504568000,1979,116176500,6275415,20170630
214450,39200,371075706400,18467,717863400,9466217,20170630
032350,8170,370877337910,24753,201232190,45395023,20170630
102460,28750,370875000000,5240,150590300,12900000,20170630
010050,780,369878656680,7055666,5587340169,474203406,20170630
092040,40400,368276502000,14213,569073250,9115755,20170630
243070,59300,367067652300,49429,2946114500,6190011,20170630
053030,11700,366308841600,435013,5059513300,31308448,20170630
049960,38850,365190000000,22132,847293100,9400000,20170630
214420,20700,365148000000,74113,1534960850,17640000,20170630
035810,6730,363881563590,456059,3080753820,54068583,20170630
000540,5640,362328517800,338912,1903482560,64242645,20170630
115960,29100,360781800000,51756,1502957000,12398000,20170630
094800,3875,359733032625,12615,48881985,92834331,20170630
058820,3300,359245405200,961587,3166054540,108862244,20170630
000480,89700,358800000000,424,38019700,4000000,20170630
141080,35900,357369673300,18490,654487900,9954587,20170630
003220,19550,355872071250,30372,593689800,18203175,20170630
035080,6050,353925000000,150480,901669590,58500000,20170630
054950,55800,353264666400,9824,549028300,6330908,20170630
009680,10700,353100000000,62134,657287850,33000000,20170630
215360,38650,352958099950,381790,14599050450,9132163,20170630
001725,49800,351277397400,2384,118654000,7053763,20170630
095570,7490,350698989550,103959,771871810,46822295,20170630
213420,29050,348825718500,99120,2851442800,12007770,20170630
036540,2490,347020528260,281068,696215950,139365674,20170630
008730,13950,345960000000,10096,140305150,24800000,20170630
087010,52000,345544524000,37687,1952060100,6645087,20170630
013030,25150,342372784800,6952,172258800,13613232,20170630
019170,6440,341223335600,89374,573399840,52984990,20170630
108790,10250,339370120000,150671,1541700250,33109280,20170630
007820,16900,338000000000,198536,3321698400,20000000,20170630
016580,18100,336661267000,100745,1810375700,18600070,20170630
122990,15700,334879304400,114311,1779218350,21329892,20170630
194510,13800,334373365200,138665,1910483250,24229954,20170630
000250,15050,332692485650,287201,4256709950,22105813,20170630
080420,8340,332439163740,6387,53148660,39860811,20170630
001780,4440,330887012880,132326,582377525,74524102,20170630
002250,27900,330836023800,1902,53149600,11857922,20170630
084010,13400,330266235600,208006,2759888200,24646734,20170630
228850,19900,330161178600,100125,1957599550,16591014,20170630
033270,20250,328198270500,44296,887508550,16207322,20170630
000155,74300,327742798200,2214,164642100,4411074,20170630
095340,23950,325779827100,47954,1139076900,13602498,20170630
003060,4025,325555874175,2102153,8638575635,80883447,20170630
002390,25800,324927264000,14032,361929800,12594080,20170630
002810,19600,322745810800,36337,707314150,16466623,20170630
268280,62300,322658615300,4953,308520000,5179111,20170630
016380,12900,322501586700,5849,74827600,25000123,20170630
035600,12050,320289976050,47831,575557000,26580081,20170630
005960,15350,319722033950,66592,1013294900,20828797,20170630
003570,9840,319538639760,55017,544209170,32473439,20170630
001130,189000,319410000000,1548,292724000,1690000,20170630
136490,19600,319080238400,17641,342538350,16279604,20170630
002780,2250,314315786250,394863,883463260,139695905,20170630
214390,13100,313179866000,49311,646843700,23906860,20170630
025000,64700,313148000000,10907,695625300,4840000,20170630
002000,31000,312469460000,6157,191103250,10079660,20170630
161580,53700,312211800000,55258,2976842200,5814000,20170630
014200,6430,311845264980,498070,3192037300,48498486,20170630
001880,20500,311185203000,6240,127234500,15179766,20170630
004870,4490,310231130570,7811087,33789435435,69093793,20170630
074600,11800,310198400000,239395,2830642250,26288000,20170630
010955,77000,309688379000,17061,1315305500,4021927,20170630
035900,8950,307799074100,747369,6609139630,34390958,20170630
102260,6770,307662446900,372809,2499803170,45444970,20170630
067290,7800,307240323000,119293,932499550,39389785,20170630
095660,14000,306810112000,117274,1651605800,21915008,20170630
043370,14600,306600000000,67971,996973500,21000000,20170630
014620,10700,306020000000,150998,1597629450,28600000,20170630
004150,6590,305511549890,180030,1185137840,46359871,20170630
007690,52500,305057340000,13288,692956600,5810616,20170630
900140,6360,304450070880,478939,3055081000,47869508,20170630
005090,62700,304372008600,5053,313727200,4854418,20170630
009580,4870,303733737880,418859,2028584415,62368324,20170630
195870,17850,303450000000,70070,1251560950,17000000,20170630
006390,18100,303329646400,1743,31506050,16758544,20170630
109610,12550,302455000000,1533945,19125683750,24100000,20170630
090470,20700,302174625600,136450,2766096800,14597808,20170630
057500,4900,301320796000,377815,1844409250,61494040,20170630
102710,21150,300330000000,169638,3563455550,14200000,20170630
141000,24700,299233337000,154570,3800185500,12114710,20170630
064240,9270,298687678110,378583,3511775080,32220893,20170630
004360,15450,298319260500,13441,206404950,19308690,20170630
016100,16550,296899006350,76536,1259990000,17939517,20170630
019210,11900,296239516300,100367,1189236800,24894077,20170630
082740,4240,294680000000,143299,603491355,69500000,20170630
215790,2945,294251877860,197869,581515635,99915748,20170630
201490,9400,291473038000,993097,9324259040,31007770,20170630
000430,4695,291090000000,6259,29414055,62000000,20170630
138490,7640,290320000000,77296,590837730,38000000,20170630
060280,10750,289764809500,140613,1553919750,26954866,20170630
017960,6590,289701388630,123849,814464580,43960757,20170630
095720,8300,287355669500,104152,862809740,34621165,20170630
003200,119500,286800000000,1620,192794500,2400000,20170630
032500,17800,286580000000,49628,874750200,16100000,20170630
060300,6530,286076426800,132287,860732120,43809560,20170630
123690,17700,284403600000,116717,2057122400,16068000,20170630
036530,17950,284150384750,12701,225286200,15830105,20170630
217480,12850,283527540000,361129,4618099300,22064400,20170630
044820,29450,282835473450,14298,420538100,9603921,20170630
003560,1970,282805430320,2894519,5723961380,143556056,20170630
086390,13300,281083875800,245743,3253234950,21134126,20170630
092230,66500,280938959000,502,33253100,4224646,20170630
200670,31500,280918638000,45863,1450862350,8918052,20170630
114570,13750,280897127500,257129,3504442900,20428882,20170630
068400,12600,279043380000,188561,2339668100,22146300,20170630
039570,33850,278585500000,10727,362698150,8230000,20170630
060250,14200,278142542600,116621,1641528500,19587503,20170630
115160,11600,277376856800,27025,313521100,23911798,20170630
005680,13850,277000000000,22212,307062700,20000000,20170630
183190,83900,276518375100,7085,595168600,3295809,20170630
001940,74600,275667589600,4369,323783000,3695276,20170630
052710,28050,273302538300,141894,3939899600,9743406,20170630
036000,11850,272956182450,771015,8967153200,23034277,20170630
136480,5040,271887527520,430923,2175496370,53945938,20170630
015860,5500,271411156500,71106,392265760,49347483,20170630
007210,3950,270812000000,652773,2581599290,68560000,20170630
144510,25600,270183782400,72083,1866676300,10554054,20170630
234080,34000,269187418000,67632,2288761950,7917277,20170630
023160,10150,268975000000,123056,1235818710,26500000,20170630
052260,17900,268500000000,30907,548631450,15000000,20170630
000140,11550,268038135750,41058,471361300,23206765,20170630
011760,20200,267225113200,43297,875310550,13228966,20170630
225530,7750,267142500000,197494,1537255640,34470000,20170630
038290,28200,265966805400,35685,1004181200,9431447,20170630
011370,2635,265857969275,750452,1948411795,100894865,20170630
079980,7700,265650000000,26707,205549810,34500000,20170630
090460,16900,264229607200,270027,4590982100,15634888,20170630
005389,106500,263938843500,2113,224993000,2478299,20170630
064260,5800,263247210000,5508679,32922318130,45387450,20170630
043610,5340,262689301020,154566,833229420,49192753,20170630
036800,26250,262500000000,4082,106530200,10000000,20170630
007720,2590,261073165500,1368829,3562710095,100800450,20170630
041140,7370,260701383140,51273,378593900,35373322,20170630
001250,3145,259568687780,263703,830032755,82533764,20170630
004700,38850,258319011300,2274,88561000,6649138,20170630
065160,4765,258261975525,102771,487997505,54199785,20170630
115180,34200,256782013200,140570,4974272100,7508246,20170630
000860,39400,256100000000,2099,82439800,6500000,20170630
007390,5010,255907548510,132453,666812600,51079351,20170630
085370,11550,255607783200,83836,976797300,22130544,20170630
192440,41100,255492519300,46713,1917646500,6216363,20170630
067160,23500,255485349500,106528,2495524200,10871717,20170630
001270,24600,255099195600,10813,266322650,10369886,20170630
005160,4695,254677842990,132306,623450235,54244482,20170630
007860,10800,253582315200,40617,435173900,23479844,20170630
067390,17200,253514910800,89484,1539134200,14739239,20170630
089470,7910,252329000000,84416,666614910,31900000,20170630
011040,19000,252225000000,16457,311643650,13275000,20170630
194370,19000,251680194000,13612,256849950,13246326,20170630
191420,67900,251423990300,86987,5904613400,3702857,20170630
003545,9660,251160000000,87239,840827080,26000000,20170630
071970,10150,250353312650,1640792,16237344510,24665351,20170630
002030,114000,249776736000,1884,216481500,2191024,20170630
018120,32800,246787200000,3294,108360550,7524000,20170630
005690,4220,246482224200,183366,782231200,58408110,20170630
027050,6160,246400000000,167329,1033264080,40000000,20170630
088130,22050,245864026800,68286,1499621950,11150296,20170630
178320,39300,245575364100,267641,10138219250,6248737,20170630
060150,6970,244708419640,996257,6960490480,35108812,20170630
036200,7970,244393857310,453302,3572882270,30664223,20170630
900290,3615,243560625000,164045,583794545,67375000,20170630
222800,10700,243456661300,546085,5793361550,22752959,20170630
033640,11150,243350690100,268561,3006182650,21825174,20170630
004970,15050,240800000000,11140,166375550,16000000,20170630
001790,27200,240448054400,4934,132932250,8840002,20170630
040350,2565,240316324875,455839,1170869960,93690575,20170630
005950,15700,239864600000,37663,592266700,15278000,20170630
058430,39950,239700000000,16818,665298250,6000000,20170630
018000,3145,239343651950,1768983,5616071425,76102910,20170630
000680,3035,239167153560,17638,53139460,78803016,20170630
036630,794,238458944044,5111301,4085542281,300326126,20170630
000970,10450,238265225000,17210,178817300,22800500,20170630
092730,31850,237640398450,25454,818552200,7461237,20170630
137940,17350,237627664650,5809,100408650,13696119,20170630
093920,12750,237150000000,52740,667967150,18600000,20170630
082920,14500,236723404000,0,0,16325752,20170630
000020,8470,236579550900,48558,412459270,27931470,20170630
144960,29150,236332808800,35723,1038286950,8107472,20170630
005740,24250,235848225000,119883,2913572250,9725700,20170630
168330,12100,235664827200,146226,1747243200,19476432,20170630
004250,6410,235375200000,10806,69526960,36720000,20170630
089140,19850,235153422000,45600,894358600,11846520,20170630
121440,5480,234745762640,115524,629698690,42836818,20170630
095270,21950,233866275000,21594,465979500,10654500,20170630
171120,15150,233097975750,5664,85032050,15386005,20170630
054050,16300,233090000000,28016,452037750,14300000,20170630
060720,11650,233000000000,109056,1281462550,20000000,20170630
143240,20000,232685260000,45686,918796300,11634263,20170630
040910,14100,232659362400,55169,776834000,16500664,20170630
036030,6490,231790492780,5276,34182860,35715022,20170630
015360,38600,231600000000,4047,156688100,6000000,20170630
160550,8450,231581595700,61404,516154650,27406106,20170630
089030,12800,231473523200,47960,615519100,18083869,20170630
097955,173500,230309625500,2739,472634500,1327433,20170630
264900,18350,229812647500,37730,693831600,12523850,20170630
004060,1135,229752329600,722509,822403320,202424960,20170630
001460,367500,229546012500,225,82402000,624615,20170630
214180,19250,228817589000,172801,3316210300,11886628,20170630
045100,12700,228600000000,51246,643874550,18000000,20170630
030210,3790,228590408680,768757,2902713590,60314092,20170630
048410,7490,228373605320,472109,3522232950,30490468,20170630
020760,8040,227648097600,158977,1261834450,28314440,20170630
220630,2440,227339157840,491791,1192224585,93171786,20170630
900270,2840,227200000000,478056,1348219480,80000000,20170630
000700,8720,227084600640,36673,318852040,26041812,20170630
071055,38650,226421401150,7762,298986600,5858251,20170630
063570,8680,225810278120,307908,2625195800,26015009,20170630
082210,10050,225003540600,668894,6682587090,22388412,20170630
006380,5610,224400000000,234466,1321637210,40000000,20170630
029960,4485,224250000000,427316,1902467430,50000000,20170630
010690,6420,224189032200,78605,501879720,34920410,20170630
031330,2235,223488974745,1041012,2347022065,99995067,20170630
067280,37700,223439568300,7842,295953550,5926779,20170630
011160,3625,223006994875,35146,126902575,61519171,20170630
035150,9210,222882000000,65707,603975610,24200000,20170630
900300,3915,222861375000,280930,1092576730,56925000,20170630
092200,10100,222747298800,31527,316648190,22054188,20170630
041440,12400,222157705600,25642,318963300,17915944,20170630
013520,3440,222090562400,43366,148819580,64561210,20170630
034950,48800,221577083200,1234,60229750,4540514,20170630
183490,32450,221564543750,2111,67658200,6827875,20170630
104480,2430,220875904620,1298341,3093802395,90895434,20170630
033160,10050,219167274450,241134,2414431060,21807689,20170630
004440,17200,218989488400,23455,404891450,12731947,20170630
114120,3740,218923835900,635694,2366370920,58535785,20170630
900260,2405,218328906250,293806,708500355,90781250,20170630
084870,10450,217953758550,111877,1163167200,20856819,20170630
003070,13150,217896657200,20683,273235050,16570088,20170630
039200,8080,217550630640,245133,2011774510,26924583,20170630
046440,7310,217190487510,34006,248174060,29711421,20170630
008700,2810,216720744200,2727575,7715109495,77124820,20170630
000180,3105,216578718000,45205,140126330,69751600,20170630
068790,9450,216475752150,392051,3695961450,22907487,20170630
036190,35950,215700000000,2282,81088800,6000000,20170630
044450,9280,215164966400,39758,366725070,23185880,20170630
004960,20050,214989794150,26031,517822300,10722683,20170630
069110,11700,211661353800,26874,314802000,18090714,20170630
000390,8220,211184795820,48997,402196460,25691581,20170630
067830,5140,210950200300,12510,63970220,41040895,20170630
013990,6400,210480230400,82740,531405370,32887536,20170630
166090,22250,210479148250,117373,2608202300,9459737,20170630
232140,3460,209705257760,107732,373288260,60608456,20170630
060240,9660,209626540200,94534,909040430,21700470,20170630
027390,34850,209104565350,13543,473511750,6000131,20170630
035890,1205,209028632725,958927,1155670915,173467745,20170630
012700,7800,208643994000,65445,511099170,26749230,20170630
077360,9180,208555839180,42600,386496950,22718501,20170630
012690,5670,207359015850,172743,982282390,36571255,20170630
023910,34450,206700000000,37327,1276911400,6000000,20170630
002630,1270,206655154380,1382079,1781214070,162720594,20170630
052330,13250,206362814000,120186,1592709200,15574552,20170630
001820,19800,205821000000,189886,3738305050,10395000,20170630
077500,7600,205578548400,112838,853467320,27049809,20170630
049070,11950,205540000000,81277,978334250,17200000,20170630
018310,13950,205065000000,55925,780348050,14700000,20170630
140410,25100,204765800000,17181,425544350,8158000,20170630
001045,90500,204550181500,3814,342875300,2260223,20170630
004560,13550,204317889050,99494,1359608950,15078811,20170630
013570,7760,204240352080,61113,472215830,26319633,20170630
021320,9520,203728000000,24248,230467990,21400000,20170630
011690,3970,203481405140,206050,818375685,51254762,20170630
039440,16000,203290720000,260371,4149407300,12705670,20170630
054670,14150,203122118000,97015,1378150000,14354920,20170630
102280,1570,202725014410,588579,920602245,129124213,20170630
036890,9010,202565234680,217693,1978634750,22482268,20170630
003280,1580,201787219400,2282473,3632783875,127713430,20170630
204990,9280,201747200000,10983948,102282116380,21740000,20170630
007980,4315,201177032485,107526,468303425,46622719,20170630
143210,9200,201142065600,31999,293082200,21863268,20170630
083310,15950,201006621200,259040,4041361650,12602296,20170630
083650,7700,200200000000,841506,6390953830,26000000,20170630
004540,5360,199588819200,33599,179803840,37236720,20170630
067170,14400,198918504000,113384,1634535950,13813785,20170630
053450,18200,198851707600,111356,2032789150,10925918,20170630
067000,16850,198550205750,19870,335871500,11783395,20170630
037950,2350,198451669650,262674,622363490,84447519,20170630
089980,14850,197659380600,683413,9896622750,13310396,20170630
002450,2180,197357394700,334175,730951570,90530915,20170630
011280,2780,196840513200,50717,139982430,70805940,20170630
229640,6410,196305474390,62664,401549380,30624879,20170630
019440,22800,195396000000,3410,77462150,8570000,20170630
002840,225500,195057500000,5,1127500,865000,20170630
000320,14700,194019581700,13003,191449400,13198611,20170630
094280,16700,193021940000,105663,1759296000,11558200,20170630
183300,23900,192992500000,126808,2987878150,8075000,20170630
033560,10050,192960000000,106954,1069694660,19200000,20170630
004840,10150,192850000000,8692,87809300,19000000,20170630
046210,6030,192609415800,6785,40838140,31941860,20170630
002460,15450,192364860000,21423,328709350,12450800,20170630
073070,13250,192125000000,328690,4370708200,14500000,20170630
079370,18500,192104000000,44121,807378150,10384000,20170630
046140,8930,191669546150,21041,187993610,21463555,20170630
007660,4635,191279024730,385927,1786882160,41268398,20170630
014470,4040,191065699600,69749,282037245,47293490,20170630
061460,2275,190995372750,112309,255475180,83954010,20170630
168490,2380,190447600000,1685,3992230,80020000,20170630
052020,7300,190180147500,126368,933517090,26052075,20170630
001380,4550,189950988500,291809,1331487905,41747470,20170630
091120,13500,189621310500,147870,1978701700,14046023,20170630
900250,2795,189455866340,88361,243838005,67783852,20170630
014280,39000,189382596000,3036,118448750,4855964,20170630
225570,1790,189349155290,73143,130604870,105781651,20170630
064800,3735,189223884720,97625,365132540,50662352,20170630
021820,18850,188500000000,822,15403550,10000000,20170630
210540,17050,188261121400,94501,1578787850,11041708,20170630
097520,20900,188062756200,46825,973393400,8998218,20170630
100250,3350,187249228200,22764,75997095,55895292,20170630
900040,1485,186911837145,111744,162533985,125866557,20170630
123420,19400,185654934800,32819,634045850,9569842,20170630
196170,29500,185648367500,10024,295804800,6293165,20170630
017890,8590,185593478400,128243,1096346470,21605760,20170630
122640,42850,185425704850,22306,930390600,4327321,20170630
114810,17650,185246739900,41035,722155400,10495566,20170630
100220,14250,185203559250,28636,404822750,12996741,20170630
044340,11300,184852643300,119693,1336238450,16358641,20170630
053300,5930,184808450000,125722,745799100,31165000,20170630
002360,1660,184481991800,9612029,15927430840,111133730,20170630
000490,7760,184130909600,10852,84131750,23728210,20170630
126700,12300,183787977600,475407,5880185300,14942112,20170630
026890,4395,183175579125,44329,192569380,41678175,20170630
002310,20450,183160465900,9473,192538050,8956502,20170630
016610,4310,182943936590,109484,468287360,42446389,20170630
033530,9110,182695857300,11012,99981030,20054430,20170630
206560,8310,182556647790,167406,1376793530,21968309,20170630
091090,3010,182385465780,235441,710804770,60593178,20170630
038060,3850,182015618400,279025,1064200880,47276784,20170630
199800,31250,181568281250,4397,131533900,5810185,20170630
002600,302000,181200000000,158,47680000,600000,20170630
109960,3595,181073003140,116073,424030380,50368012,20170630
005945,9580,180783873440,64216,613019360,18870968,20170630
200780,24650,180175650050,24415,599237800,7309357,20170630
004890,74200,179950953000,9367,692644100,2425215,20170630
066700,6200,179858856600,56254,348233050,29009493,20170630
003460,15850,179746655550,2968,47016550,11340483,20170630
000230,17100,179384061600,33666,572230250,10490296,20170630
065660,22500,178956697500,10132,227061350,7953631,20170630
006220,8070,178579206180,24035,194289270,22128774,20170630
012610,4420,178551933300,98761,434031815,40396365,20170630
005990,27350,178035289950,174610,4795053900,6509517,20170630
033500,6590,177821983310,737529,5023339670,26983609,20170630
238090,11800,177813787000,292229,3456031650,15068965,20170630
117580,6450,177375000000,12452,79911860,27500000,20170630
010820,3790,177238743600,152476,575370995,46764840,20170630
004650,19250,176924536250,14607,279929900,9190885,20170630
048550,2540,176612682080,1114397,2871684255,69532552,20170630
100700,4030,176514000000,74401,295524435,43800000,20170630
086960,20000,176512160000,71052,1426835950,8825608,20170630
066110,5800,176056703200,765399,4333492070,30354604,20170630
012200,5400,176040000000,48552,262004820,32600000,20170630
014790,4820,175905620440,52473,252377165,36494942,20170630
074430,2000,175653688000,208561,412420195,87826844,20170630
155650,17800,175598655400,126927,2239973100,9865093,20170630
236200,24800,175590770400,35975,888157350,7080273,20170630
121600,16150,175200577950,667313,10623328250,10848333,20170630
004980,7290,175021833780,62871,451308490,24008482,20170630
084680,1930,174684101210,72887,140435780,90509897,20170630
065060,2185,174422091140,2298366,5034054385,79827044,20170630
025560,276,174105878400,3988045,1099125954,630818400,20170630
103130,6990,173979135810,197849,1382941650,24889719,20170630
003960,29150,173750761250,14049,407330750,5960575,20170630
090360,22200,173160000000,300774,6751511950,7800000,20170630
050110,3080,172936911840,1052031,3264829545,56148348,20170630
071200,7070,172482958060,39873,281629920,24396458,20170630
066980,1140,172437309720,485127,556133820,151260798,20170630
073560,2490,172401731070,340888,845311635,69237643,20170630
103590,4645,172238411550,15274,70270520,37080390,20170630
248170,37700,172224382200,4009,150544950,4568286,20170630
042520,17450,172019604650,32539,564642350,9857857,20170630
047310,5080,171497945040,424080,2155318890,33759438,20170630
035000,10350,171472683150,17639,182211150,16567409,20170630
111110,21400,171200000000,19168,409958800,8000000,20170630
072470,9060,171119309460,75201,680958730,18887341,20170630
067630,7220,170925117580,934572,6859680490,23673839,20170630
094480,5220,170660294460,71465,371569660,32693543,20170630
002150,5040,169948800000,11856,59677010,33720000,20170630
203690,3755,169596940650,78639,296650045,45165630,20170630
107590,90800,169550749200,25432,2321107800,1867299,20170630
099320,46300,169457537000,6459,301078950,3659990,20170630
052790,14900,168826506200,22799,337883450,11330638,20170630
900130,3020,168757600000,0,0,55880000,20170630
187420,18600,168682525800,24057,448237300,9068953,20170630
054780,2170,168074027730,643749,1417659165,77453469,20170630
138690,12300,167972883600,68864,828027300,13656332,20170630
221840,9470,167582701490,82672,776341570,17696167,20170630
090350,8370,167400000000,16428,136874220,20000000,20170630
016880,2300,167157576100,79120,179889680,72677207,20170630
193250,3635,165889022825,340678,1243461135,45636595,20170630
069640,12850,165884787700,23056,298003100,12909322,20170630
222420,4330,165447814810,3160325,13600514590,38209657,20170630
092070,15350,165194059800,110485,1698083050,10761828,20170630
001390,14250,164971794000,17163,244349800,11576968,20170630
013580,18450,164775234150,8354,154317200,8930907,20170630
075580,4290,164618968800,207518,868363415,38372720,20170630
038880,4080,164572911840,546652,2188726885,40336498,20170630
011000,10150,164090614450,78962,796282310,16166563,20170630
151910,1695,163433378040,0,0,96420872,20170630
052420,799,163027334383,1043343,832153742,204039217,20170630
131030,9830,162831954510,102987,1000598490,16564797,20170630
096690,643,162770957359,0,0,253143013,20170630
225190,16250,162500000000,90759,1473991550,10000000,20170630
216050,51900,162439785900,49429,2558903700,3129861,20170630
003480,5480,161823369760,6808,36912280,29529812,20170630
035620,2390,161382106660,541663,1304594000,67523894,20170630
035610,5900,161341382300,64392,380796220,27345997,20170630
060570,5180,161078295280,3534466,18823339330,31096196,20170630
000040,907,160884601466,482458,439111105,177381038,20170630
024090,13750,160875000000,22754,314235450,11700000,20170630
049520,14100,160633827000,13791,194256500,11392470,20170630
096630,2460,160553681040,954411,2359273895,65265724,20170630
092130,13300,160179880000,11523,152191700,12043600,20170630
053980,8980,159375980360,6965,63181450,17747882,20170630
086890,8050,159070117150,49000,398379050,19760263,20170630
003555,47800,158441560600,4813,228755850,3314677,20170630
140860,24250,158288358750,41164,991041800,6527355,20170630
060560,3885,158172934290,106093,412893935,40713754,20170630
267290,50100,157591353600,13440,673378750,3145536,20170630
095500,6760,157437243080,164301,1109530750,23289533,20170630
205500,6310,157367778060,42407,264381910,24939426,20170630
006490,1795,156570876425,736221,1310434055,87226115,20170630
219550,2875,156489901250,73127,210294920,54431270,20170630
030270,1790,156447424840,9218525,16612081145,87400796,20170630
214430,46350,156403440000,14509,664540950,3374400,20170630
