티커,종가,시가총액,거래량,거래대금,상장주식수,날짜
208860,23900,74739602000,96038,2291421600,3127180,20180131
064480,6240,74583600000,130177,800856280,11952500,20180131
060900,1830,74519816130,742778,1354431970,40721211,20180131
138360,4075,74500763700,972769,3907688090,18282396,20180131
142210,7450,73993027500,57407,416702790,9931950,20180131
011420,2685,73970794140,150594,406405975,27549644,20180131
010040,3235,73963849520,189998,606718340,22863632,20180131
001070,13950,73935000000,5230,72496450,5300000,20180131
066670,3940,73646156920,35083,137552950,18691918,20180131
085670,5200,73340935200,232192,1183670420,14104026,20180131
091340,6250,73148256250,123045,783182640,11703721,20180131
014970,4830,73053750000,3750,18057460,15125000,20180131
264660,17350,72917539000,224870,3921110450,4202740,20180131
088790,5850,72819302400,17991,104910550,12447744,20180131
013310,5500,72717683500,1497967,8688451940,13221397,20180131
126880,4905,72709100730,308714,1524437010,14823466,20180131
900090,773,72662000000,0,0,94000000,20180131
024880,4880,72646812960,20167,97673505,14886642,20180131
216400,10550,72564756800,101,1065900,6878176,20180131
263860,14900,72338010000,117040,1755110850,4854900,20180131
073570,7840,72326892960,39846,315227540,9225369,20180131
217620,2045,71987895725,33232,67260455,35201905,20180131
127120,6700,71943260000,294852,2017181060,10737800,20180131
030350,4845,71934097755,200180,956229895,14847079,20180131
093520,4450,71925759400,169231,756258980,16163092,20180131
214310,1575,71860950000,3718626,6005211330,45626000,20180131
021040,980,71650569480,185270,180524998,73112826,20180131
006880,6050,71564590900,21524,129869640,11828858,20180131
900070,1330,71479477440,517319,681099080,53743968,20180131
263540,9000,71430129000,117529,1067899950,7936681,20180131
053260,3810,71323200000,57833,217909390,18720000,20180131
046310,4980,71282475000,272404,1359805955,14313750,20180131
047560,7170,70978698000,59266,425222170,9899400,20180131
000157,72000,70969320000,423,30175300,985685,20180131
052300,595,70794981390,576078,344340112,118983162,20180131
189980,9640,70770045240,12751,122383520,7341291,20180131
066590,2865,70749178095,742382,2062744570,24694303,20180131
006740,3185,70707000000,151616,481039545,22200000,20180131
222980,14200,70645000000,24490,346530100,4975000,20180131
002200,17650,70600000000,16240,284879750,4000000,20180131
205470,2675,70505106075,10002374,27559833405,26357049,20180131
012280,1550,70449059300,738245,1143857210,45451006,20180131
091590,5990,70322600000,45294,269160400,11740000,20180131
081970,12200,70272000000,373920,4685002850,5760000,20180131
114450,4675,70125000000,133935,621751025,15000000,20180131
025530,4690,70040497520,8691,40322130,14934008,20180131
002140,2805,69955087125,190513,533368235,24939425,20180131
004100,1905,69913500000,450459,859942465,36700000,20180131
001275,23300,69900000000,14563,334941200,3000000,20180131
00499K,70300,69429896900,5672,396309400,987623,20180131
011500,4440,69428466480,36125,159877700,15637042,20180131
215480,1915,69423512605,6467409,12323064575,36252487,20180131
000910,4440,69315588360,170969,738478740,15611619,20180131
101240,8600,69233792600,21622,186058440,8050441,20180131
036620,2430,69091453710,5894380,14983144885,28432697,20180131
011330,1355,69078250945,156677,212367405,50980259,20180131
269620,3835,69030000000,501065,1940170165,18000000,20180131
148250,10900,68985467800,55886,606711900,6328942,20180131
006920,6310,68905200000,330094,2054757670,10920000,20180131
001620,1290,68772572880,559488,716519835,53312072,20180131
054090,2755,68762684160,467306,1281943490,24959232,20180131
068050,4990,68577555030,44327,221922895,13742997,20180131
024910,3895,68396200000,156279,600136585,17560000,20180131
066130,5330,68224000000,51368,273120040,12800000,20180131
025550,2780,68171866120,91132,252486415,24522254,20180131
004090,104000,68140800000,3484,362248500,655200,20180131
119650,5230,67990000000,99422,519184680,13000000,20180131
044180,191,67937117374,22447010,4238889567,355691714,20180131
106520,1975,67825700825,3868705,7735184035,34342127,20180131
032540,4865,67777277785,18734,90739620,13931609,20180131
050090,980,67756163160,564787,546536245,69138942,20180131
081580,4360,67615503480,62102,269404695,15508143,20180131
143540,5540,67501941640,66949,371113600,12184466,20180131
054040,4200,67499418000,204163,853137860,16071290,20180131
104040,2155,67454260555,3740621,7959615505,31301281,20180131
012860,2495,67365000000,85268,211809060,27000000,20180131
017480,4285,67286883650,21770,92987245,15702890,20180131
099830,6080,67223854400,565177,3360532630,11056555,20180131
035480,1475,67155378250,0,0,45529070,20180131
060230,1625,67149186000,263443,426397320,41322576,20180131
004830,4270,66953600000,101560,434645820,15680000,20180131
099660,1045,66867044090,400250,412897615,63987602,20180131
214610,7340,66818302740,402,2847550,9103311,20180131
037330,1875,66755898750,57043,106577905,35603146,20180131
036260,1900,66737691900,137160,257607085,35125101,20180131
138610,11100,66716205900,86421,949940350,6010469,20180131
094840,6370,66705620800,28253,178998640,10471840,20180131
141020,1530,66646174230,261673,404262145,43559591,20180131
050960,9870,66632370000,126786,1234148970,6751000,20180131
076080,3435,66510438255,154285,525077020,19362573,20180131
032680,2160,66485361600,834383,1756751910,30780260,20180131
090850,6720,66480960000,67187,448113410,9893000,20180131
014910,3410,66450182370,1279038,4289360240,19486857,20180131
159580,5400,66366000000,38037,204181750,12290000,20180131
115500,5530,66360000000,230374,1288206970,12000000,20180131
054180,2950,66306996600,8126337,23659455650,22476948,20180131
037440,4745,66062143875,32935,156160275,13922475,20180131
078860,497,66036424790,941482,469919624,132870070,20180131
037230,2630,65750000000,292997,764267855,25000000,20180131
019590,595,65691307605,7450050,4262161024,110405559,20180131
043220,1260,65635828020,671353,842115080,52091927,20180131
058530,1200,65613391200,12885524,15129169605,54677826,20180131
005110,1900,65471319100,1952257,3750666630,34458589,20180131
032750,10900,65400000000,103914,1139027600,6000000,20180131
001810,2950,65305625000,35487,103698065,22137500,20180131
044380,661,65289131470,2345190,1573711538,98773270,20180131
096300,525,65228814000,674650,354326803,124245360,20180131
014990,1105,65120959475,123594,136592080,58932995,20180131
018500,1805,64898654065,1780978,3235967485,35954933,20180131
154040,5880,64835914080,114117,666076140,11026516,20180131
043590,4985,64805000000,324808,1574670715,13000000,20180131
009460,1085,64739222310,583648,626287315,59667486,20180131
044960,5540,64643124360,88974,486022170,11668434,20180131
255220,5150,64406023600,264657,1365751380,12506024,20180131
109860,9140,63980000000,9842,89738900,7000000,20180131
050540,2430,63940203630,39210,95393535,26312841,20180131
224110,11950,63813000000,80525,959377400,5340000,20180131
051490,4490,63758000000,64001,287081675,14200000,20180131
221980,15750,63548100000,9034,141709600,4034800,20180131
170030,4140,63507600000,39456,164654330,15340000,20180131
005360,3360,63494951520,600705,1997417855,18897307,20180131
066110,1955,63399416395,458691,896887155,32429369,20180131
218150,3705,63360790740,289910,1088919185,17101428,20180131
001260,6450,63333743250,33394,216657040,9819185,20180131
045060,5490,63255637260,113550,619105710,11521974,20180131
097870,10900,63220000000,38927,431376800,5800000,20180131
053290,4675,63102411350,24665,114554140,13497842,20180131
042500,4215,62958940770,119302,499640075,14936878,20180131
051780,1045,62901916990,564033,594385230,60193222,20180131
090410,1565,62693900000,211249,327852585,40060000,20180131
025950,7440,62496000000,31977,235680520,8400000,20180131
082850,1505,62485524605,125908,190549765,41518621,20180131
217950,17950,62444388200,7832,138806700,3478796,20180131
119500,5270,62434912640,311400,1630493070,11847232,20180131
009730,1555,62352910925,850015,1321029330,40098335,20180131
219750,34750,62105860250,1370,45171050,1787219,20180131
056000,4430,62093538000,125795,583441725,14016600,20180131
018620,5170,61995000320,75293,383810085,11991296,20180131
013810,4230,61992638100,126081,532964615,14655470,20180131
133750,2770,61961002610,138687,382646265,22368593,20180131
000300,703,61948729778,263330,184081788,88120526,20180131
019010,12850,61937000000,4681,59777200,4820000,20180131
086670,7600,61913620400,123345,902741080,8146529,20180131
010470,5380,61863275000,9464,51286050,11498750,20180131
148140,11700,61781850000,121612,1397777900,5280500,20180131
101400,760,61685897800,764187,581903879,81165655,20180131
031860,2995,61662090280,285690,843118630,20588344,20180131
049830,10050,61627725600,5851,58478520,6132112,20180131
101170,4560,61560000000,84279,377894460,13500000,20180131
060260,2500,61534797500,733899,1846649895,24613919,20180131
024070,4095,61531142400,19061,77227625,15025920,20180131
092780,4660,61365023600,69464,327143890,13168460,20180131
039790,780,61316376420,0,0,78610739,20180131
008420,2990,61305479950,69065,204728270,20503505,20180131
001550,12150,61289958150,21395,261044950,5044441,20180131
187270,6160,61283456080,111106,678261200,9948613,20180131
054220,1400,61125499400,368155,509331245,43661071,20180131
007370,5090,61080000000,86581,438150470,12000000,20180131
021880,645,61047797460,1817296,1177633511,94647748,20180131
052900,1300,60951148700,661881,841829460,46885499,20180131
096040,336,60935574336,5771757,1960856118,181355876,20180131
007610,3385,60930000000,163830,548882605,18000000,20180131
900180,566,60918695464,6049304,3448833802,107630204,20180131
010100,10000,60900840000,23570,236207920,6090084,20180131
052670,4060,60900000000,120132,489180000,15000000,20180131
053160,10150,60900000000,114046,1163522900,6000000,20180131
007120,586,60702168934,709225,417121670,103587319,20180131
012340,1235,60669572600,407353,504181115,49125160,20180131
017250,2870,60400490290,53390,152293310,21045467,20180131
013360,1130,60346113200,506018,567967785,53403640,20180131
024830,7210,60203500000,48211,343997220,8350000,20180131
054340,2445,60109733310,1405344,3592190030,24584758,20180131
017000,5950,59904760650,100779,596865960,10068027,20180131
226350,3140,59873991000,594801,1856992770,19068150,20180131
049550,3720,59594147040,139568,517624650,16019932,20180131
037760,1760,59545940960,102324,178827820,33832921,20180131
28513K,40750,59440802500,14649,594545000,1458670,20180131
094190,899,59347044490,951588,852679874,66014510,20180131
215100,3605,59296676670,388396,1410702615,16448454,20180131
028080,4705,59177165730,8921,41823485,12577506,20180131
072130,4480,59115633920,16300,71543620,13195454,20180131
054540,4540,59020000000,1365520,6217509945,13000000,20180131
044480,6860,58996000000,162426,1123272960,8600000,20180131
089890,7000,58982798000,16793,112900710,8426114,20180131
131760,5760,58961704320,85288,487802600,10236407,20180131
066310,7120,58940997600,39393,274605330,8278230,20180131
027580,2170,58934077370,3854165,8491941570,27158561,20180131
004590,39100,58650000000,1221,47711350,1500000,20180131
197210,1140,58580273700,1045301,1189018385,51386205,20180131
000520,10650,58575000000,476833,5209187500,5500000,20180131
200470,3335,58541522800,1873382,6135392710,17553680,20180131
021050,1230,58393745700,343862,423230535,47474590,20180131
099220,1660,58381031360,430068,713972210,35169296,20180131
019540,4320,58378320000,98368,423345150,13513500,20180131
059100,8250,58334595000,220315,1775229090,7070860,20180131
001560,5830,58300000000,11924,69266790,10000000,20180131
150900,7150,58220269250,619509,4408292830,8142695,20180131
177830,5430,58162206960,27481,149098770,10711272,20180131
066790,689,58059504815,3619356,2498712971,84266335,20180131
043910,1710,58053400470,468337,799096255,33949357,20180131
093230,472,57909762128,34191567,16300907700,122690174,20180131
039310,3190,57808117730,166758,525062485,18121667,20180131
019990,5920,57756040960,257571,1536946220,9756088,20180131
233250,33000,57635622000,0,0,1746534,20180131
123260,2835,57629225115,2564368,6871776825,20327769,20180131
001210,8320,57541544320,18042,149738560,6916051,20180131
191410,6750,57530115000,14912,100678640,8522980,20180131
124500,3760,57446152320,781530,2848375435,15278232,20180131
010240,9320,57423763360,207528,1939840030,6161348,20180131
017650,1275,57375000000,254937,318317000,45000000,20180131
078650,1900,57135794900,6297092,11715883305,30071471,20180131
237750,8790,57105114000,9406,81872650,6496600,20180131
256940,13350,57004500000,18718,249074400,4270000,20180131
101140,2410,56975318510,132871,315811935,23641211,20180131
071850,4600,56916209400,26427,120559400,12373089,20180131
038950,5570,56818261050,34311,192063100,10200765,20180131
062860,5750,56768140000,41879,242444930,9872720,20180131
263920,7140,56238781200,133252,934110470,7876580,20180131
026940,2810,56200000000,51062,142784030,20000000,20180131
032820,655,55936994760,2037393,1324413136,85399992,20180131
226610,9550,55920512050,4760,45292500,5855551,20180131
006890,4820,55912000000,29801,143812495,11600000,20180131
226400,10700,55843246500,11774,125162200,5218995,20180131
046940,3810,55818755520,39760,151432505,14650592,20180131
067920,5070,55750323330,133636,684704990,10996119,20180131
108675,53200,54919956000,2182,116029900,1032330,20180131
042940,1700,54897331600,132065,226162780,32292548,20180131
170790,8000,54850640000,117869,953274220,6856330,20180131
002220,26850,54774000000,2726,73174150,2040000,20180131
018700,3935,54711846500,224568,882829020,13903900,20180131
064290,4935,54499588605,77536,377446100,11043483,20180131
203450,3710,54459115970,200959,744303765,14679007,20180131
033340,2060,54409824160,265906,546142065,26412536,20180131
075130,6070,54387200000,112847,685589870,8960000,20180131
092300,3795,54334183860,155234,582648160,14317308,20180131
226360,2140,54190308360,129771,275049065,25322574,20180131
050860,3095,54162500000,28531,87941450,17500000,20180131
038620,1520,54055652080,461486,695232500,35562929,20180131
900280,1805,53789000000,320703,582719450,29800000,20180131
109820,5260,53732335980,336761,1764728030,10215273,20180131
000760,19150,53620000000,2829,53518500,2800000,20180131
060540,2140,53496890580,187338,395817220,24998547,20180131
041020,1685,53276599600,251188,421033655,31618160,20180131
085910,4830,53196064740,35242,167634785,11013678,20180131
052460,6600,53156188800,14141,92799730,8053968,20180131
078940,1615,53105667090,1964929,3122237065,32882766,20180131
215380,2445,53050248135,102173,245867430,21697443,20180131
024900,1625,52918092500,304610,488876680,32564980,20180131
051170,1360,52861302800,0,0,38868605,20180131
005820,24000,52800000000,2986,71472400,2200000,20180131
253840,21500,52651199500,100,2150000,2448893,20180131
002690,3505,52575000000,21014,73707870,15000000,20180131
250060,1860,52508594220,168558,307950875,28230427,20180131
039240,10500,52500000000,9775,102600200,5000000,20180131
006580,1955,52491750000,76350,148350585,26850000,20180131
089150,3040,52136000000,92228,280803920,17150000,20180131
063440,1360,52098710000,213657,285895285,38307875,20180131
023460,1400,52080000000,252858,361781620,37200000,20180131
003465,14900,52079746500,3,44700,3495285,20180131
004140,1595,51875732150,103044,163426855,32523970,20180131
198440,1700,51815932000,55250,92943120,30479960,20180131
096610,6370,51730578900,8318,52532590,8120970,20180131
065770,2740,51608311000,360595,1005298975,18835150,20180131
010660,23400,51480000000,32121,759578650,2200000,20180131
220180,6870,51270871830,174493,1201741490,7463009,20180131
214330,5250,51266250000,31914,169156900,9765000,20180131
210120,27000,51165000000,0,0,1895000,20180131
065690,3680,51021360000,77376,281074380,13864500,20180131
106080,648,50932793520,958539,612736379,78599990,20180131
153490,1020,50898000000,85140,86036900,49900000,20180131
176440,3780,50660316000,25406,94989040,13402200,20180131
010280,1250,50580042500,159032,197785840,40464034,20180131
090740,3155,50480000000,5391736,16628310675,16000000,20180131
020180,1310,50341878650,1273800,1663643020,38428915,20180131
084180,5340,50328218400,819020,4516702460,9424760,20180131
158310,7050,50281713900,239174,1650461040,7132158,20180131
039670,1705,50250264680,1625718,2831123940,29472296,20180131
053050,1675,50229224975,52643,88045340,29987597,20180131
045890,1905,50206305480,229427,434724010,26355016,20180131
002070,7290,50067319050,22117,159712780,6867945,20180131
011080,1285,50058033380,281836,361067645,38955668,20180131
189690,6930,49678141590,73388,505309800,7168563,20180131
123570,4460,49675653940,55063,242427980,11138039,20180131
128660,2000,49606738000,80752,161578760,24803369,20180131
031310,3145,49604745230,67553,210343375,15772574,20180131
115480,3175,49435143700,183800,576920250,15570124,20180131
238120,13750,49427455000,19561,264075800,3594724,20180131
010600,3235,49333374740,149400,485206935,15249884,20180131
900110,532,49244755560,419315,222381174,92565330,20180131
044060,4960,49032853760,36813,180738785,9885656,20180131
174880,8090,48904050000,5943,47943210,6045000,20180131
039020,3400,48712065200,19428,65999695,14327078,20180131
066410,786,48473353338,411783,325682103,61670933,20180131
182360,1820,48364255940,218590,398332145,26573767,20180131
072520,1125,48317936625,744017,835844280,42949277,20180131
083500,7290,48299785650,26179,192010900,6625485,20180131
023810,4825,48250000000,11086,53072165,10000000,20180131
008370,4020,48240000000,29756,118560200,12000000,20180131
038110,2125,48229845750,125692,265457400,22696398,20180131
035460,3305,48178108700,91392,302741360,14577340,20180131
212560,6110,48116023930,36112,219398740,7874963,20180131
013700,10650,48087178200,14287,149837300,4515228,20180131
002710,2150,48036375000,295133,621344770,22342500,20180131
023150,6510,48034204260,15217,98817270,7378526,20180131
009190,3890,47916759370,91248,361347920,12317933,20180131
002410,2010,47776885950,72704,143031995,23769595,20180131
005305,616000,47759096000,64,39369000,77531,20180131
003010,3755,47736364985,115767,428966675,12712747,20180131
258610,6460,47680898240,116304,744878410,7380944,20180131
032080,2275,47585456100,275789,621778020,20916684,20180131
052190,3190,47562115260,237944,757521575,14909754,20180131
121850,4510,47503108400,21267,95627055,10532840,20180131
017680,517,47474080258,1456684,762900700,91826074,20180131
126640,1305,47467922535,109801,143175350,36373887,20180131
030720,11300,47431173700,78648,871329050,4197449,20180131
072990,10350,47402316900,28518,292277950,4579934,20180131
007770,13500,47385000000,4885,65553000,3510000,20180131
027970,1600,47300795200,326552,516799405,29562997,20180131
012620,10750,47300000000,34653,378698200,4400000,20180131
123750,3705,47225030385,22803,83829495,12746297,20180131
005320,3610,47048314140,258090,921305585,13032774,20180131
054940,1415,46940570420,99629,139595240,33173548,20180131
187790,1195,46927477920,0,0,39269856,20180131
057030,2875,46899003875,18027,51440935,16312697,20180131
069540,6280,46800695200,120617,740873060,7452340,20180131
086060,5430,46755487410,93039,493853920,8610587,20180131
005670,5840,46720000000,394592,2321895020,8000000,20180131
246250,8000,46576824000,300,2400000,5822103,20180131
134580,4140,46575000000,54625,224713815,11250000,20180131
232680,11000,46532255000,9064,97755750,4230205,20180131
033430,5030,46518139170,0,0,9248139,20180131
008470,5530,46478544000,20495,113276320,8404800,20180131
093640,7100,46381999600,734367,5144955730,6532676,20180131
079000,6430,46296000000,8934,57246250,7200000,20180131
105550,4610,46278471540,12450,56566735,10038714,20180131
030270,473,46241438298,2115717,1003526071,97762026,20180131
071090,23100,46198706400,3334,76452100,1999944,20180131
070300,6270,46185283980,29209,178948370,7366074,20180131
130500,4195,46145000000,260337,1097145055,11000000,20180131
192390,4675,46109941075,43004,197605220,9863089,20180131
037400,1850,46108190100,239261,435509360,24923346,20180131
065440,3015,46054185300,526686,1584616155,15275020,20180131
032860,680,45940011200,31196791,22053170712,67558840,20180131
081150,1890,45867279780,107661,201584900,24268402,20180131
075970,2490,45816000000,136059,338100245,18400000,20180131
048470,4570,45700000000,135433,622679320,10000000,20180131
131100,2395,45678148920,14339832,32116145900,19072296,20180131
019770,3920,45668000000,113530,434311250,11650000,20180131
101930,4885,45585378925,13344,64687820,9331705,20180131
079810,5040,45256831200,119811,599974300,8979530,20180131
051390,3985,45251141480,12488,49254485,11355368,20180131
000105,191000,45111908000,38,7144500,236188,20180131
115440,7080,45069226800,58576,413683940,6365710,20180131
020120,2845,45043601905,84039,236860265,15832549,20180131
08537M,17650,45001816700,13828,239929600,2549678,20180131
222810,2870,44941906870,1411266,4111000200,15659201,20180131
007280,2490,44871986220,1219432,2980151575,18020878,20180131
250300,1890,44741348190,1,1890,23672671,20180131
105740,5650,44383880100,72536,407384180,7855554,20180131
178780,4010,44328420690,75769,305983805,11054469,20180131
154030,5410,44283765990,17975,96438240,8185539,20180131
171010,3875,44108993250,19149,74122780,11382966,20180131
036480,115800,44004000000,1047,120780700,380000,20180131
031820,1380,43955023080,3279821,4525929710,31851466,20180131
035200,4950,43788279150,107187,524350935,8846117,20180131
013000,1840,43590897200,566078,1043281830,23690705,20180131
181340,6180,43538718000,215254,1380988350,7045100,20180131
069330,3650,43390440800,137658,501040595,11887792,20180131
014940,1070,43384177200,130413,140227265,40545960,20180131
104460,4035,43229476875,21263,85513170,10713625,20180131
100660,3430,43218000000,46391,159402965,12600000,20180131
008110,4115,43168189405,7862,31846980,10490447,20180131
033310,1960,43065925560,38990,75647420,21972411,20180131
127160,1330,42854907550,1136431,1478286965,32221735,20180131
006050,1225,42746672675,658861,807789300,34895243,20180131
024060,2845,42675000000,11491,32531655,15000000,20180131
009810,630,42670082700,1345693,851257399,67730290,20180131
008775,56700,42631539300,8377,474556000,751879,20180131
277880,7700,42500843000,0,0,5519590,20180131
032580,2065,42471418745,152502,309170205,20567273,20180131
049720,2970,42471000000,33357,98759225,14300000,20180131
026150,4230,42278063220,58030,243713220,9994814,20180131
065420,800,42264796000,476250,380014475,52830995,20180131
155900,2780,42256011120,18748,52379900,15200004,20180131
053660,4250,42033027000,122450,519516660,9890124,20180131
131400,2420,42027566460,274998,654321290,17366763,20180131
097800,1230,41932198140,529698,647797880,34091218,20180131
072770,1380,41827362540,63315,87774930,30309683,20180131
219130,6620,41800599800,37784,246398510,6314290,20180131
145270,962,41698663448,191315,182609542,43345804,20180131
094940,6320,41548956640,77148,479532950,6574202,20180131
141070,1680,41509824720,336073,556625355,24708229,20180131
028040,1995,41437189395,142164,280129320,20770521,20180131
002680,1990,41392000000,56061,111073090,20800000,20180131
038340,3600,41351569200,0,0,11486547,20180131
114190,2710,41335711300,143142,387547075,15253030,20180131
052600,3565,41224590500,102068,357717580,11563700,20180131
048830,2200,41192630600,568800,1243314130,18723923,20180131
234070,11650,41163247900,24,279600,3533326,20180131
100030,12500,41046425000,16345,201329700,3283714,20180131
039610,5600,40768000000,13643,75364980,7280000,20180131
077280,3575,40725713600,348759,1228092155,11391808,20180131
050320,3220,40659358600,0,0,12627130,20180131
016920,1890,40586071680,278582,515337705,21474112,20180131
189330,18200,40540864000,239,4349800,2227520,20180131
003720,1190,40460000000,84366,99210560,34000000,20180131
082800,1065,40403437500,93410,98693320,37937500,20180131
115610,5230,40109539440,72237,375207820,7669128,20180131
180060,5000,40033330000,26684,132355140,8006666,20180131
024740,2225,39808204800,136018,302070855,17891328,20180131
015260,817,39775537156,519118,424712729,48684868,20180131
005450,5660,39749268740,0,0,7022839,20180131
194610,1915,39678800000,303868,581542405,20720000,20180131
131220,5530,39574233930,48636,266144810,7156281,20180131
053270,1995,39489377130,100154,200102810,19794174,20180131
021650,2695,39320050000,102335,273515445,14590000,20180131
023960,3575,39196024725,43515,156911805,10963923,20180131
045300,4450,39162607700,87553,380124120,8800586,20180131
284420,10700,39008883000,822,8880500,3645690,20180131
002355,5990,38935000000,37,216590,6500000,20180131
234100,10700,38873100000,1213048,12880998890,3633000,20180131
065500,657,38839952439,289200,186851803,59117127,20180131
006200,827,38706193472,88270,72631611,46803136,20180131
015020,903,38694994800,187766,168795575,42851600,20180131
011300,680,38663344800,212825,143222787,56857860,20180131
019180,2140,38520000000,270887,570907525,18000000,20180131
002290,3100,38440000000,85847,266864595,12400000,20180131
242420,11850,38425995000,24,287400,3242700,20180131
109080,6810,38381160000,23849,162285300,5636000,20180131
087730,13400,38324000000,119306,1547114850,2860000,20180131
098120,4610,38321851260,178780,823408635,8312766,20180131
003780,2940,38220000000,28102,82212345,13000000,20180131
153460,5840,38135281760,412499,2425873860,6530014,20180131
073540,3320,37848000000,86058,287797895,11400000,20180131
206950,9390,37653900000,309,2902470,4010000,20180131
054930,12500,37500000000,6459,80363250,3000000,20180131
033050,1150,37466243300,60854,69332580,32579342,20180131
003680,6820,37359625820,5559,37664170,5477951,20180131
026260,418,37327479002,3278394,1401955024,89300189,20180131
115570,5770,37238045180,5822,33243640,6453734,20180131
086220,4000,37214972000,1,4000,9303743,20180131
051380,4920,37097469120,37747,186541050,7540136,20180131
099340,1630,37092606000,56313,91101320,22756200,20180131
071950,1200,37088652000,163341,196013870,30907210,20180131
072950,6180,37080000000,39164,239361130,6000000,20180131
217190,4220,37005914280,154914,654768775,8769174,20180131
011390,35000,36960000000,10780,378005400,1056000,20180131
242350,8000,36897760000,1,8000,4612220,20180131
044990,4910,36879324240,216,1060560,7511064,20180131
078350,3680,36800000000,53332,191672955,10000000,20180131
003475,2850,36799804200,44677,127604750,12912212,20180131
003925,220500,36748971000,14,3085500,166662,20180131
113810,1690,36547013880,349643,596475125,21625452,20180131
067010,4870,36525000000,29388,142453095,7500000,20180131
000440,29300,36490981800,694,20251800,1245426,20180131
229480,3385,36449639380,0,0,10767988,20180131
006110,3300,36300000000,9170,30966245,11000000,20180131
089530,561,36265158897,361194,199634118,64643777,20180131
080440,1060,36082063980,16028290,19264624770,34039683,20180131
067730,3850,35962549700,45751,176793655,9340922,20180131
010580,799,35958339021,927501,736656348,45004179,20180131
191600,13800,35880000000,1,13800,2600000,20180131
060480,3230,35820700000,54049,175026050,11090000,20180131
023770,11600,35675440400,364801,4198611000,3075469,20180131
105330,6300,35666486100,9866,61859790,5661347,20180131
109070,3960,35606518200,634434,2541440650,8991545,20180131
196700,5190,35547545220,30535,157147440,6849238,20180131
083470,1670,35525970120,392577,661138225,21273036,20180131
079170,6830,35516000000,37512,253942560,5200000,20180131
039740,4420,35441314740,55788,243812800,8018397,20180131
155960,1890,35361176130,108919,203917085,18709617,20180131
025880,2110,35270460380,105997,222114340,16715858,20180131
221610,8830,35264132590,12442,110745010,3993673,20180131
029480,1075,35254931375,391940,420349075,32795285,20180131
002420,86300,35175189600,1024,88495500,407592,20180131
060380,3505,35050000000,179210,618919885,10000000,20180131
214870,4965,34954468875,89158,444494755,7040175,20180131
256090,8000,34768000000,0,0,4346000,20180131
015540,7990,34742381670,48024,382793960,4348233,20180131
082660,860,34689449340,350070,299299849,40336569,20180131
038010,3845,34605000000,44533,169378625,9000000,20180131
057880,1935,34603332165,189201,366912685,17882859,20180131
009180,2100,34602592500,61900,129324025,16477425,20180131
236340,15000,34573380000,270,4050000,2304892,20180131
009140,21900,34400454300,273,5948100,1570797,20180131
032280,2120,34372810800,21770,45924760,16213590,20180131
189860,7080,34333681200,17758,125067480,4849390,20180131
054300,832,34215952576,289240,242133413,41124943,20180131
004920,762,34128103956,425508,324288131,44787538,20180131
010420,1665,34120864980,686589,1126010780,20493012,20180131
093380,3450,34083629850,34764,117038780,9879313,20180131
058450,3460,33838800000,814940,2867673130,9780000,20180131
101670,1790,33831000000,302964,547368425,18900000,20180131
023440,1295,33711679575,271758,353947570,26032185,20180131
080530,1890,33711128640,1239317,2368369770,17836576,20180131
094860,702,33452449524,297238,208035721,47653062,20180131
000950,19900,33432000000,1408,28139300,1680000,20180131
070590,2390,33172055190,134336,318602240,13879521,20180131
011230,6950,33067683000,502925,3476335080,4757940,20180131
005030,1230,33016072050,329010,405316835,26842335,20180131
205290,4390,32938881180,7555,33052575,7503162,20180131
091440,4730,32906799200,176289,854177265,6957040,20180131
069460,1210,32833155190,128912,155996375,27134839,20180131
054410,6470,32738200000,12433,80442900,5060000,20180131
001465,151000,32523135000,444,66652000,215385,20180131
044780,1765,32521514055,153484,269976950,18425787,20180131
009620,7870,32463750000,202710,1578158580,4125000,20180131
050760,1975,32260989050,117923,234197180,16334678,20180131
045340,3765,32221020600,131736,491594060,8558040,20180131
032040,4375,32149836250,0,0,7348534,20180131
178600,7300,32120000000,11,80300,4400000,20180131
126340,9490,31961152730,3215,30510350,3367877,20180131
062580,7100,31240000000,41,291190,4400000,20180131
051160,2295,31236265035,101273,233624705,13610573,20180131
023790,4235,31106434975,722,3039870,7345085,20180131
051630,2580,30960000000,40255,102598315,12000000,20180131
224880,7000,30927155000,0,0,4418165,20180131
073640,861,30675163848,1045657,895877869,35627368,20180131
172580,2335,30458907500,12900,29791160,13044500,20180131
066430,2630,30412094420,220121,575806105,11563534,20180131
148780,31900,30277693600,1108,35345200,949144,20180131
130740,3175,30003750000,27313,85956800,9450000,20180131
096350,1645,29939000000,825465,1308887275,18200000,20180131
230980,3305,29935103600,67622,225974170,9057520,20180131
006125,22000,29886010000,13921,301336050,1358455,20180131
279600,10300,29870000000,1794,18280000,2900000,20180131
058110,5560,29809940000,46357,251136460,5361500,20180131
001420,3915,29754000000,58540,227684540,7600000,20180131
200580,8530,29668696270,301,2737530,3478159,20180131
122800,1000,29653085000,0,0,29653085,20180131
002025,27450,29546905500,780,21291550,1076390,20180131
119830,5600,29517857600,21785,122589530,5271046,20180131
237720,13150,29498579700,26,388150,2243238,20180131
134060,6180,29473965000,34186,206910140,4769250,20180131
204210,3760,29428824400,11548,43176775,7826815,20180131
001770,24100,29278559800,315892,7202431850,1214878,20180131
