날짜,시가총액,거래량,거래대금,상장주식수,거래소코드,회사명,시장
2016-06-30,427063057980,63747472,179940682515,143309751,003560,IHQ,kospi
2016-07-31,308645520400,64134245,170764380190,143556056,003560,IHQ,kospi
2016-08-31,294289914800,18746799,38898777280,143556056,003560,IHQ,kospi
2016-09-30,300749937320,17854252,38480556425,143556056,003560,IHQ,kospi
2016-10-31,284240990880,32026876,70523182245,143556056,003560,IHQ,kospi
2016-11-30,263425362760,15178704,28475908525,143556056,003560,IHQ,kospi
2016-12-31,267732044440,22636305,44257986980,143556056,003560,IHQ,kospi
2016-01-31,802067422680,6720252,34822852946,155439423,175330,JB금융지주,kospi
2016-02-29,830046518820,5021919,25974530845,155439423,175330,JB금융지주,kospi
2016-03-31,901548653400,7098252,39640860130,155439423,175330,JB금융지주,kospi
2016-04-30,909320624550,6510403,37237792620,155439423,175330,JB금융지주,kospi
2016-05-31,861134403420,4271536,23467863650,155439423,175330,JB금융지주,kospi
2016-06-30,881341528410,5330850,29619309300,155439423,175330,JB금융지주,kospi
2016-07-31,927973355310,4754603,27389000020,155439423,175330,JB금융지주,kospi
2016-08-31,918646989930,4144313,24700109450,155439423,175330,JB금융지주,kospi
2016-09-30,921755778390,2844562,16803418400,155439423,175330,JB금융지주,kospi
2016-10-31,923310172620,5279158,31876697050,155439423,175330,JB금융지주,kospi
2016-11-30,889113499560,8828890,50506149260,155439423,175330,JB금융지주,kospi
2016-12-31,898439864940,6053289,35066194540,155439423,175330,JB금융지주,kospi
2016-01-31,775946786400,6343272,269723343550,18742676,001060,JW중외제약,kospi
2016-02-29,643810920600,2753112,99796593300,18742676,001060,JW중외제약,kospi
2016-03-31,659742195200,2285883,84063571250,18742676,001060,JW중외제약,kospi
2016-04-30,746895638600,2921128,113060714400,18742676,001060,JW중외제약,kospi
2016-05-31,991487560400,9902647,477321724650,18742676,001060,JW중외제약,kospi
2016-06-30,1167668714800,11919918,729831417500,18742676,001060,JW중외제약,kospi
2016-07-31,1083326672800,3832696,228791914000,18742676,001060,JW중외제약,kospi
2016-08-31,1351346939600,6401841,436478945000,18742676,001060,JW중외제약,kospi
2016-09-30,1632487079600,7584863,634456989300,18742676,001060,JW중외제약,kospi
2016-10-31,922139659200,11988097,797417728100,18742676,001060,JW중외제약,kospi
2016-11-30,916516856400,8642493,432738635650,18742676,001060,JW중외제약,kospi
2016-12-31,987739025200,5970322,293935383300,18742676,001060,JW중외제약,kospi
2016-01-31,3531633250,21715,975515350,82805,001067,JW중외제약2우B,kospi
2016-02-29,2885754250,13881,504569800,82805,001067,JW중외제약2우B,kospi
2016-03-31,2794668750,24122,869073700,82805,001067,JW중외제약2우B,kospi
2016-04-30,2662180750,33154,1068739600,82805,001067,JW중외제약2우B,kospi
2016-05-31,3312200000,38207,1428516400,82805,001067,JW중외제약2우B,kospi
2016-06-30,3270797500,18619,746786950,82805,001067,JW중외제약2우B,kospi
2016-07-31,3196273000,8931,340094350,82805,001067,JW중외제약2우B,kospi
2016-08-31,3378444000,34421,1462168650,82805,001067,JW중외제약2우B,kospi
2016-09-30,3477810000,36307,1642273500,82805,001067,JW중외제약2우B,kospi
2016-10-31,2939577500,158791,7683624450,82805,001067,JW중외제약2우B,kospi
2016-11-30,3179712000,157352,6745570550,82805,001067,JW중외제약2우B,kospi
2016-12-31,3283218250,174377,7566573500,82805,001067,JW중외제약2우B,kospi
2016-01-31,4101838000,45131,1196821200,157763,001065,JW중외제약우,kospi
2016-02-29,3462897850,19161,440240200,157763,001065,JW중외제약우,kospi
2016-03-31,3455009700,16116,362772300,157763,001065,JW중외제약우,kospi
2016-04-30,3738983100,14236,322187300,157763,001065,JW중외제약우,kospi
2016-05-31,4669784800,106325,3043519900,157763,001065,JW중외제약우,kospi
2016-06-30,4551462550,58019,1720153000,157763,001065,JW중외제약우,kospi
2016-07-31,4512021800,13339,380027800,157763,001065,JW중외제약우,kospi
2016-08-31,4906429300,97792,3238897100,157763,001065,JW중외제약우,kospi
2016-09-30,5427047200,95090,3411369450,157763,001065,JW중외제약우,kospi
2016-10-31,3904634250,139558,4320608700,157763,001065,JW중외제약우,kospi
2016-11-30,3865193500,76281,1983023400,157763,001065,JW중외제약우,kospi
2016-12-31,3983515750,36165,933996050,157763,001065,JW중외제약우,kospi
2016-01-31,522602865650,4499423,41784462330,57746173,096760,JW홀딩스,kospi
2016-02-29,467744001300,2937816,24020268180,57746173,096760,JW홀딩스,kospi
2016-03-31,464856692650,2491195,20449594390,57746173,096760,JW홀딩스,kospi
2016-04-30,553208337340,5352243,49607971270,57746173,096760,JW홀딩스,kospi
2016-05-31,808446422000,21465220,264644558780,57746173,096760,JW홀딩스,kospi
2016-06-30,748966755600,13824506,181920809100,59441806,096760,JW홀딩스,kospi
2016-07-31,704385401100,5932298,72465155900,59441806,096760,JW홀딩스,kospi
2016-08-31,772743478000,6478011,84379711700,59441806,096760,JW홀딩스,kospi
2016-09-30,980789799000,12261911,195506878300,59441806,096760,JW홀딩스,kospi
2016-10-31,592634805820,21714936,295236041080,59441806,096760,JW홀딩스,kospi
2016-11-30,511217108090,12635335,114617709970,59513051,096760,JW홀딩스,kospi
2016-12-31,544418867280,5889628,49031617110,61308431,096760,JW홀딩스,kospi
2016-01-31,11803044221150,17985983,547780200205,386351693,105560,KB금융,kospi
2016-02-29,11474645282100,29138091,860795449607,386351693,105560,KB금융,kospi
2016-03-31,12305301422050,21466228,686275380674,386351693,105560,KB금융,kospi
2016-04-30,13445038916400,22817941,776824070975,386351693,105560,KB금융,kospi
2016-05-31,13174592731300,15512226,521476361085,386351693,105560,KB금융,kospi
2016-06-30,12595065191800,17783484,599774190325,386351693,105560,KB금융,kospi
2016-07-31,13599579593600,18976055,651007146407,386351693,105560,KB금융,kospi
2016-08-31,15029080857700,21834441,814288466800,386351693,105560,KB금융,kospi
2016-09-30,14623411580050,15921367,617012615635,386351693,105560,KB금융,kospi
2016-10-31,16342676613900,24258851,986631000325,386351693,105560,KB금융,kospi
2016-11-30,17602495707700,24176845,1003405573559,418111537,105560,KB금융,kospi
2016-12-31,17895173783600,19414812,836239593844,418111537,105560,KB금융,kospi
2016-01-31,1782000000000,4877265,142810502584,60000000,002550,KB손해보험,kospi
2016-02-29,1935000000000,5183444,159586313700,60000000,002550,KB손해보험,kospi
2016-03-31,2043000000000,5176053,168454381600,60000000,002550,KB손해보험,kospi
2016-04-30,1860000000000,3388905,108590408400,60000000,002550,KB손해보험,kospi
2016-05-31,1896000000000,2453183,76185828584,60000000,002550,KB손해보험,kospi
2016-06-30,1680000000000,3268122,94761816500,60000000,002550,KB손해보험,kospi
2016-07-31,1704000000000,4050195,110784525800,60000000,002550,KB손해보험,kospi
2016-08-31,1617000000000,7053411,191446740550,60000000,002550,KB손해보험,kospi
2016-09-30,1635000000000,3974579,109373703050,60000000,002550,KB손해보험,kospi
2016-10-31,1737000000000,4752328,130029590600,60000000,002550,KB손해보험,kospi
2016-11-30,1707000000000,4063354,113973240250,60000000,002550,KB손해보험,kospi
2016-12-31,1569000000000,4463949,122681188300,60000000,002550,KB손해보험,kospi
2016-01-31,4618474437500,525706,215571823500,10556513,002380,KCC,kospi
2016-02-29,4502352794500,418679,180151122000,10556513,002380,KCC,kospi
2016-03-31,4391509408000,589637,244077889500,10556513,002380,KCC,kospi
2016-04-30,4486518025000,420293,174189451631,10556513,002380,KCC,kospi
2016-05-31,4270109508500,366444,147920617588,10556513,002380,KCC,kospi
2016-06-30,4016753196500,1091988,406492282250,10556513,002380,KCC,kospi
2016-07-31,4164544378500,492168,188124147813,10556513,002380,KCC,kospi
2016-08-31,4354561612500,836212,349390905500,10556513,002380,KCC,kospi
2016-09-30,4175100891500,388918,154084467500,10556513,002380,KCC,kospi
2016-10-31,4270109508500,526678,215032013500,10556513,002380,KCC,kospi
2016-11-30,3932301092500,561811,217135484500,10556513,002380,KCC,kospi
2016-12-31,3795066423500,368594,136442260500,10556513,002380,KCC,kospi
2016-01-31,95100000000,586393,1825691740,30000000,009070,KCTC,kospi
2016-02-29,105000000000,1330929,4706642850,30000000,009070,KCTC,kospi
2016-03-31,99300000000,511167,1719218050,30000000,009070,KCTC,kospi
2016-04-30,102150000000,448327,1513319155,30000000,009070,KCTC,kospi
2016-05-31,103200000000,561625,1949224075,30000000,009070,KCTC,kospi
2016-06-30,94500000000,383382,1229643425,30000000,009070,KCTC,kospi
2016-07-31,94350000000,254671,812804140,30000000,009070,KCTC,kospi
2016-08-31,95550000000,294915,948968025,30000000,009070,KCTC,kospi
2016-09-30,107250000000,1532212,5488519555,30000000,009070,KCTC,kospi
2016-10-31,98100000000,612006,2109959185,30000000,009070,KCTC,kospi
2016-11-30,101100000000,476748,1581103255,30000000,009070,KCTC,kospi
2016-12-31,99450000000,329079,1102073485,30000000,009070,KCTC,kospi
2016-01-31,176114593000,2553224,20461545070,22434980,009440,KC그린홀딩스,kospi
2016-02-29,165794502200,2177177,16271440950,22434980,009440,KC그린홀딩스,kospi
2016-03-31,172973695800,1694090,13320902300,22434980,009440,KC그린홀딩스,kospi
2016-04-30,196081725200,3217862,27206231160,22434980,009440,KC그린홀딩스,kospi
2016-05-31,177460691800,5591232,46520789970,22434980,009440,KC그린홀딩스,kospi
2016-06-30,164897103000,4490839,35362215710,22434980,009440,KC그린홀딩스,kospi
2016-07-31,185088585000,2647235,21059276250,22434980,009440,KC그린홀딩스,kospi
2016-08-31,174992844000,3584711,30021460300,22434980,009440,KC그린홀딩스,kospi
2016-09-30,172973695800,1096503,8420949970,22434980,009440,KC그린홀딩스,kospi
2016-10-31,194062577000,3772600,31045147970,22434980,009440,KC그린홀딩스,kospi
2016-11-30,162877954800,3342030,26058568790,22434980,009440,KC그린홀딩스,kospi
2016-12-31,169159749200,1348885,10074105840,22434980,009440,KC그린홀딩스,kospi
2016-01-31,60200000000,721026,4529529920,10000000,119650,KC코트렐,kospi
2016-02-29,52600000000,599092,3225693990,10000000,119650,KC코트렐,kospi
2016-03-31,53000000000,567511,3118842600,10000000,119650,KC코트렐,kospi
2016-04-30,53200000000,1266945,6856812880,10000000,119650,KC코트렐,kospi
2016-05-31,49000000000,10735049,65561148800,10000000,119650,KC코트렐,kospi
2016-06-30,53000000000,11252106,64025687805,10000000,119650,KC코트렐,kospi
2016-07-31,72670000000,4073908,22990039700,13000000,119650,KC코트렐,kospi
2016-08-31,70590000000,3188953,18581427700,13000000,119650,KC코트렐,kospi
2016-09-30,73320000000,1089458,6156122110,13000000,119650,KC코트렐,kospi
2016-10-31,77220000000,13234380,85087442280,13000000,119650,KC코트렐,kospi
2016-11-30,69290000000,3883846,23181959720,13000000,119650,KC코트렐,kospi
2016-12-31,77480000000,1821616,10562543840,13000000,119650,KC코트렐,kospi
2016-01-31,58929289232,5085468,5216513374,59047384,092220,KEC,kospi
2016-02-29,63771174720,5093697,5181161045,59047384,092220,KEC,kospi
2016-03-31,69971150040,7486497,8710320395,59047384,092220,KEC,kospi
2016-04-30,64656885480,13301049,16502188005,59047384,092220,KEC,kospi
2016-05-31,69675913120,18522342,21282980685,59047384,092220,KEC,kospi
2016-06-30,61999753200,15038500,16083772309,59047384,092220,KEC,kospi
2016-07-31,105075913120,61275338,73919062085,89047384,092220,KEC,kospi
2016-08-31,96171174720,32754089,38031624190,89047384,092220,KEC,kospi
2016-09-30,98397359320,10620067,11723451230,89047384,092220,KEC,kospi
2016-10-31,85752630792,14586116,16144940340,89047384,092220,KEC,kospi
2016-11-30,83170256656,7399795,7050577990,89047384,092220,KEC,kospi
2016-12-31,89047384000,4949143,4833508824,89047384,092220,KEC,kospi
2016-01-31,100666422805,13714114,37200182800,37773517,109070,컨버즈,kospi
2016-02-29,72336285055,14762847,34622127525,37773517,109070,컨버즈,kospi
2016-03-31,42872941795,174808848,207304958519,37773517,109070,컨버즈,kospi
2016-04-30,48538969345,116558281,170168858505,37773517,109070,컨버즈,kospi
2016-05-31,76113636755,79286219,130026301475,37773517,109070,컨버즈,kospi
2016-06-30,69692138865,51204236,99572571610,37773517,109070,컨버즈,kospi
2016-07-31,71391947130,26272342,49523854360,37773517,109070,컨버즈,kospi
2016-08-31,41907911040,45409412,66086817230,39166272,109070,컨버즈,kospi
2016-09-30,40537091520,40490182,44414751837,39166272,109070,컨버즈,kospi
2016-10-31,31254685056,47190068,43469092036,39166272,109070,컨버즈,kospi
2016-11-30,57912554365,198662609,199037816692,64275865,109070,컨버즈,kospi
2016-12-31,51420692000,39292429,33272047930,64275865,109070,컨버즈,kospi
2016-01-31,162426010500,623377,8715597900,11478870,001390,KG케미칼,kospi
2016-02-29,169313332500,656939,9275083500,11478870,001390,KG케미칼,kospi
2016-03-31,172756993500,980182,14684581200,11478870,001390,KG케미칼,kospi
2016-04-30,183087976500,897180,14051492200,11478870,001390,KG케미칼,kospi
2016-05-31,164721784500,526915,7807123350,11478870,001390,KG케미칼,kospi
2016-06-30,154964745000,805282,10874239600,11478870,001390,KG케미칼,kospi
2016-07-31,159556293000,456462,6299795700,11478870,001390,KG케미칼,kospi
2016-08-31,162426010500,715984,10210972150,11478870,001390,KG케미칼,kospi
2016-09-30,167017558500,451224,6384485600,11478870,001390,KG케미칼,kospi
2016-10-31,160704180000,527778,7615180850,11478870,001390,KG케미칼,kospi
2016-11-30,164971794000,541298,7433536500,11576968,001390,KG케미칼,kospi
2016-12-31,170760278000,504010,7255432000,11576968,001390,KG케미칼,kospi
2016-01-31,219868922000,62361,3618967800,3695276,001940,KISCO홀딩스,kospi
2016-02-29,222086087600,79460,4700081700,3695276,001940,KISCO홀딩스,kospi
2016-03-31,243888216000,62559,3960720800,3695276,001940,KISCO홀딩스,kospi
2016-04-30,256452154400,124188,8371248300,3695276,001940,KISCO홀딩스,kospi
2016-05-31,230954750000,83511,5557844500,3695276,001940,KISCO홀딩스,kospi
2016-06-30,226520418800,96766,5853032500,3695276,001940,KISCO홀딩스,kospi
2016-07-31,224672780800,51339,3148274100,3695276,001940,KISCO홀딩스,kospi
2016-08-31,249431130000,145824,9565725000,3695276,001940,KISCO홀딩스,kospi
2016-09-30,232802388000,54890,3593907800,3695276,001940,KISCO홀딩스,kospi
2016-10-31,227259474000,41659,2596302500,3695276,001940,KISCO홀딩스,kospi
2016-11-30,224303253200,51964,3234144900,3695276,001940,KISCO홀딩스,kospi
2016-12-31,226150891200,53946,3327684500,3695276,001940,KISCO홀딩스,kospi
2016-01-31,78400000000,432184,1682051800,20000000,083420,그린케미칼,kospi
2016-02-29,76600000000,423148,1645096290,20000000,083420,그린케미칼,kospi
2016-03-31,91600000000,951292,4058195550,20000000,083420,그린케미칼,kospi
2016-04-30,90300000000,687035,3229048340,20000000,083420,그린케미칼,kospi
2016-05-31,90800000000,321970,1427774135,20000000,083420,그린케미칼,kospi
2016-06-30,85000000000,312093,1330190940,20000000,083420,그린케미칼,kospi
2016-07-31,84200000000,329214,1396477785,20000000,083420,그린케미칼,kospi
2016-08-31,78800000000,397124,1609508685,20000000,083420,그린케미칼,kospi
2016-09-30,80200000000,655102,2591799125,20000000,083420,그린케미칼,kospi
2016-10-31,84000000000,742472,3102301625,20000000,083420,그린케미칼,kospi
2016-11-30,87600000000,332270,1434228470,20000000,083420,그린케미칼,kospi
2016-12-31,92900000000,421377,1913929795,20000000,083420,그린케미칼,kospi
2016-01-31,217800000000,78729,3558081200,4840000,025000,KPX케미칼,kospi
2016-02-29,229658000000,149936,6924985500,4840000,025000,KPX케미칼,kospi
2016-03-31,257972000000,157826,7926103350,4840000,025000,KPX케미칼,kospi
2016-04-30,249260000000,122068,6283291200,4840000,025000,KPX케미칼,kospi
2016-05-31,252648000000,82984,4331345400,4840000,025000,KPX케미칼,kospi
2016-06-30,244904000000,86436,4395288900,4840000,025000,KPX케미칼,kospi
2016-07-31,244904000000,96596,4879814150,4840000,025000,KPX케미칼,kospi
2016-08-31,295240000000,267262,15013075700,4840000,025000,KPX케미칼,kospi
2016-09-30,291852000000,110855,6798710000,4840000,025000,KPX케미칼,kospi
2016-10-31,305888000000,103744,6687376200,4840000,025000,KPX케미칼,kospi
2016-11-30,285560000000,134817,8143351500,4840000,025000,KPX케미칼,kospi
2016-12-31,287496000000,92354,5392740800,4840000,025000,KPX케미칼,kospi
2016-01-31,242494680400,28154,1589878900,4224646,092230,KPX홀딩스,kospi
2016-02-29,250099043200,23525,1355021900,4224646,092230,KPX홀딩스,kospi
2016-03-31,265307768800,41643,2541661100,4224646,092230,KPX홀딩스,kospi
2016-04-30,271644737800,67805,4338335900,4224646,092230,KPX홀딩스,kospi
2016-05-31,258970799800,20125,1245235100,4224646,092230,KPX홀딩스,kospi
2016-06-30,252211366200,40197,2437610700,4224646,092230,KPX홀딩스,kospi
2016-07-31,251788901600,31501,1863869000,4224646,092230,KPX홀딩스,kospi
2016-08-31,270799808600,49075,3059498700,4224646,092230,KPX홀딩스,kospi
2016-09-30,277981706800,45431,2962933300,4224646,092230,KPX홀딩스,kospi
2016-10-31,269109950200,38753,2525337300,4224646,092230,KPX홀딩스,kospi
2016-11-30,284318675800,32542,2141152900,4224646,092230,KPX홀딩스,kospi
2016-12-31,277981706800,19670,1312581400,4224646,092230,KPX홀딩스,kospi
2016-01-31,210369316800,65686336,79764503386,175307764,000040,KR모터스,kospi
2016-02-29,199850850960,25952129,30303002275,175307764,000040,KR모터스,kospi
2016-03-31,199850850960,50153349,59098750115,175307764,000040,KR모터스,kospi
